Month,CountyFIPS,CountyName,Nielsen Rank,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
2017-09-01,36027,"Dutchess, NY",240,,325000,0.0062,0.1036,3556,-0.0271,-0.0672,90,0.0714,-0.1176,560,-0.1358,-0.1463,24,0.3333,0.3333,502,-0.042,-0.0271,23,-0.1481,-0.1154,480000,0.0139,0.1228,3579,-0.028,-0.0675,0.0065,-0.0009,-0.0004
2017-09-01,37021,"Buncombe, NC",241,,379000,0.0101,0.0841,1942,0.0402,0.0475,60,0.1111,-0.0476,348,-0.2564,-0.1754,16,0.1429,0.3333,456,0,0.0224,2,-0.3333,1,553100,0.0075,0.0608,1944,0.0396,0.048,0.001,-0.0006,0.0005
2017-09-01,6041,"Marin, CA",242,,1415000,-0.0345,0.0736,433,0.1766,-0.1673,37,-0.2745,-0.2292,360,0.8182,0.0405,8,1,1,132,0.9412,0.2453,117,-0.1203,-0.3198,2189900,0.0067,0.1367,550,0.0978,-0.2052,0.2702,-0.0912,-0.0606
2017-09-01,9011,"New London, CT",243,,289000,-0.0048,0.0509,1933,-0.0223,-0.1827,80,0.1268,-0.1304,428,-0.1474,0.019,4,-0.3333,-0.75,404,0.1477,-0.1022,5,0.6667,4,416000,0.0092,0.0497,1938,-0.0212,-0.1809,0.0026,0.0011,0.0022
2017-09-01,6079,"San Luis Obispo, CA",244,,699000,0,0.0281,1089,-0.0189,-0.0388,62,0.1071,-0.1389,324,-0.1692,0.0519,18,0.5,0.2857,324,-0.0182,0.0385,0,-1,-1,1068500,0.0175,0.1332,1089,-0.0207,-0.0447,0,-0.0018,-0.0062
2017-09-01,17119,"Madison, IL",245,,130000,-0.0084,0.0408,1518,-0.0052,-0.0548,71,0.0758,-0.1125,344,-0.1042,0.1026,8,1,3,428,0.0439,0.1088,269,-0.1003,-0.0943,186800,-0.0011,-0.0296,1787,-0.0208,-0.061,0.1772,-0.0187,-0.0077
2017-09-01,12097,"Osceola, FL",246,,265200,0.02,0.0659,2146,-0.0228,-0.1392,91,0.1098,0.046,450,-0.3077,-0.3034,58,-0.2564,-0.42,386,-0.2577,-0.1822,1012,-0.0088,0.1934,327200,0.0228,0.0477,3158,-0.0183,-0.0548,0.4716,0.0066,0.1314
2017-09-01,12001,"Alachua, FL",247,,239500,0.0088,0.0976,1107,-0.0457,-0.2188,86,0.1467,-0.0115,206,-0.2847,-0.259,12,-0.25,-0.1429,192,-0.3425,-0.2195,18,0.2,0.2,370300,0.2574,0.3085,1125,-0.0426,-0.2144,0.0163,0.0033,0.0057
2017-09-01,34015,"Gloucester, NJ",248,*,195000,-0.0152,0.0541,2010,-0.0152,-0.0872,79,0.0533,-0.0706,496,-0.0849,0.0464,24,0.3333,0.5,564,0.0217,0.1146,706,-0.0181,1.2556,223600,-0.0115,0.0419,2716,-0.0159,0.0799,0.3512,-0.001,0.2091
2017-09-01,26077,"Kalamazoo, MI",249,,216600,-0.0369,0.1412,824,-0.0132,-0.1354,45,0.125,-0.1176,364,-0.1455,-0.057,6,-0.4,0,278,-0.1919,-0.0733,0,,,278900,-0.0138,0.0768,824,-0.0132,-0.1354,0,0,0
2017-09-01,40027,"Cleveland, OK",250,,221000,-0.0173,0.011,1387,-0.0014,0.0429,66,0.1186,0.0313,396,-0.0246,-0.01,22,-0.3125,0.1,478,-0.044,0.1716,1,0,,270800,-0.0213,0.0211,1388,-0.0014,0.0436,0.0007,0,0.0007
2017-09-01,49011,"Davis, UT",251,,337000,-0.0299,0.0614,789,-0.0259,-0.1034,33,0.1,-0.0833,454,-0.1624,-0.1028,32,1.2857,0.7778,392,-0.0151,-0.0101,639,-0.1137,-0.1658,404500,-0.0269,0.0266,1428,-0.0673,-0.1324,0.8099,-0.0802,-0.0606
2017-09-01,55009,"Brown, WI",252,,219400,0.0228,0.2196,1043,-0.028,-0.1952,55,0,-0.0678,332,0.1216,0.1942,10,1.5,,226,-0.1032,0.0561,1,-0.5,,268700,0.0256,0.1362,1044,-0.0288,-0.1944,0.001,-0.0009,0.001
2017-09-01,18141,"St. Joseph, IN",253,,122200,0.0183,0.2877,990,0.0143,-0.1473,65,0.1207,-0.1096,338,-0.0714,0.1267,14,0.1667,1.3333,310,0.0993,0.0265,0,,,189100,0.0255,0.1502,990,0.0143,-0.1473,0,0,0
2017-09-01,36087,"Rockland, NY",254,,492500,0.001,0.0944,1283,-0.0228,-0.1447,82,0.1081,-0.0787,272,-0.2527,-0.0993,8,-0.2,-0.5,248,-0.0462,-0.1788,8,-0.1111,-0.4286,602000,0.0135,0.0874,1291,-0.0234,-0.1473,0.0062,-0.0006,-0.0031
2017-09-01,17163,"St. Clair, IL",255,,141200,0.0093,0.1305,1252,-0.0486,-0.1251,67,0.0469,-0.1299,314,-0.0309,0.0979,8,0.3333,3,360,0.0714,-0.011,207,-0.1116,-0.0505,183800,0.0211,0.063,1459,-0.0581,-0.1152,0.1653,-0.0117,0.013
2017-09-01,34001,"Atlantic, NJ",256,,234900,0.0204,0.0726,3336,-0.0153,-0.1875,106,0.0495,-0.094,650,0.0062,0.0417,38,0.1176,-0.5128,544,0.0149,-0.1905,118,-0.0248,0.6164,384900,0.0275,0.0715,3454,-0.0157,-0.1735,0.0354,-0.0003,0.0176
2017-09-01,8123,"Weld, CO",257,,386200,0.0203,0.1883,1762,-0.0217,-0.0195,46,0.0455,-0.098,678,-0.0887,0.169,64,0,0.7778,342,-0.212,0.3465,242,-0.1103,2.4085,448200,0.0147,0.1675,2004,-0.0333,0.0728,0.1373,-0.0137,0.0978
2017-09-01,26139,"Ottawa, MI",258,,280800,-0.0284,0.0159,889,0.0207,-0.0807,46,0.0698,-0.2069,394,-0.015,0.0824,14,-0.4615,-0.125,326,0.094,0.1319,0,,,400600,-0.0324,-0.048,889,0.0207,-0.0807,0,0,0
2017-09-01,53035,"Kitsap, WA",259,*,392500,-0.0328,0.0701,693,-0.0362,-0.163,49,0.225,0,348,-0.0938,0.0175,30,-0.4828,2.75,264,-0.0075,-0.2,192,5,,537200,-0.0315,0.0768,885,0.1784,0.0688,0.2771,0.2326,0.2771
2017-09-01,22017,"Caddo, LA",260,*,165300,-0.0271,-0.0473,1385,0.0221,0.1456,81,0,0.0385,340,0.0968,0.2593,14,0.1667,0.75,336,-0.1016,0.4,288,-0.1579,143,222900,-0.0098,0.0095,1673,-0.0141,0.3815,0.2079,-0.0445,0.2063
2017-09-01,42041,"Cumberland, PA",261,,225000,-0.0217,0.1084,1141,0.0197,-0.1223,69,0.0781,-0.2069,326,-0.2087,0.094,18,1.25,0,348,0.0175,0.0175,500,-0.1055,-0.1304,279500,-0.0068,0.0863,1641,-0.0221,-0.1248,0.4382,-0.0613,-0.0041
2017-09-01,6087,"Santa Cruz, CA",262,,906300,0.0071,0.0372,500,0.0101,-0.053,52,0.0612,-0.037,226,-0.1032,0.066,4,-0.5,-0.3333,156,-0.025,-0.1236,319,0.0459,-0.0093,1252300,-0.0066,0.0158,819,0.0238,-0.0365,0.638,0.0218,0.0282
2017-09-01,39099,"Mahoning, OH",263,*,109900,0.0176,0.1667,1160,-0.0203,-0.1265,73,0.0896,-0.1512,262,-0.1656,0.0155,6,0,-0.5,290,0.0432,0.0069,201,-0.0987,99.5,147600,0.0034,0.0158,1361,-0.0327,0.0233,0.1733,-0.0151,0.1718
2017-09-01,45091,"York, SC",264,,315000,0,0.1014,1277,-0.0215,-0.1887,59,0.0926,-0.0781,432,-0.0847,-0.0924,60,0.6667,1,354,-0.0923,0.0351,469,-0.0525,-0.201,354800,-0.0045,0.1025,1746,-0.03,-0.192,0.3673,-0.012,-0.0057
2017-09-01,4025,"Yavapai, AZ",265,,392400,0.0326,0.0686,2104,-0.0237,-0.1707,81,0.0519,-0.1099,482,0.057,0.057,58,-0.1714,0.16,460,0.036,0.0314,288,0.0473,0.9592,527900,0.0127,0.0418,2392,-0.0156,-0.1088,0.1369,0.0093,0.0789
2017-09-01,25001,"Barnstable, MA",266,,549900,-0.0047,0.0437,3940,0.017,-0.1679,92,0.0575,-0.1238,1028,0.1078,-0.0265,20,-0.375,-0.4118,858,0.123,0.0023,390,0,-0.3858,922200,0.0171,0.0826,4330,0.0155,-0.1937,0.099,-0.0017,-0.0351
2017-09-01,22055,"Lafayette, LA",267,,233000,-0.0085,-0.0328,1567,0.0006,0.1098,90,0.0588,0.0112,292,-0.1205,0.0355,16,-0.3333,1,380,-0.0686,0.131,391,-0.0928,0.013,296200,-0.011,-0.0621,1958,-0.0195,0.089,0.2495,-0.0257,-0.0238
2017-09-01,27163,"Washington, MN",268,,377000,0.0053,0.0053,1120,-0.0361,-0.1125,46,-0.0417,-0.1154,442,-0.1053,-0.123,12,0.2,-0.25,322,-0.139,-0.1869,504,-0.0886,-0.0735,442800,0.0048,0.0217,1624,-0.0531,-0.1008,0.45,-0.0259,0.0189
2017-09-01,39085,"Lake, OH",269,*,158700,0.0154,0.051,1259,-0.0087,-0.0949,65,0.0484,-0.058,314,-0.1649,-0.0655,8,0.3333,-0.2,334,-0.0291,0.0183,232,-0.1625,231,218700,0.0134,0.054,1491,-0.0362,0.0711,0.1843,-0.0338,0.1836
2017-09-01,22103,"St. Tammany, LA",270,,284900,-0.0004,-0.0004,1601,0.0006,0.0396,77,0.0694,0,396,-0.0876,-0.0149,14,-0.125,0.75,410,-0.0553,0.0622,308,-0.4568,-0.1958,385300,0.0116,0.0405,1909,-0.1191,-0.0073,0.1924,-0.162,-0.0563
2017-09-01,37129,"New Hanover, NC",271,,334800,-0.0006,0.1145,1784,-0.0006,-0.1968,87,0.0235,-0.2368,388,-0.1565,-0.2082,18,-0.25,0,398,0.0153,-0.01,789,-0.0366,0,503200,-0.0122,0.104,2573,-0.0119,-0.1452,0.4423,-0.0166,0.087
2017-09-01,13063,"Clayton, GA",272,,139900,0.0021,0.3014,786,-0.0368,-0.1821,56,0.1667,-0.082,240,-0.2982,-0.2593,64,0.4545,2.5556,126,-0.2759,-0.2921,184,-0.0707,-0.0417,164700,-0.0114,0.1469,970,-0.0434,-0.1587,0.2341,-0.0086,0.0343
2017-09-01,51760,"Richmond city, VA",273,*,227000,0.0143,0.1792,453,0.0609,-0.083,48,0.0213,-0.0588,256,0.1228,-0.0229,2,-0.6667,-0.75,134,0.0806,0.0469,508,-0.0505,253,321600,0.0232,0.0589,961,-0.001,0.9375,1.1214,-0.1315,1.1174
2017-09-01,48245,"Jefferson, TX",274,,175000,-0.0272,0.1667,970,-0.1068,0.0178,67,0.2407,0.1356,148,-0.5515,-0.4264,22,4.5,1.75,100,-0.5868,-0.5146,109,0.0686,0.2674,244100,0.0103,0.1348,1079,-0.0918,0.0385,0.1124,0.0184,0.0221
2017-09-01,29047,"Clay, MO",275,,245000,0.0004,0.2895,1064,0,-0.0667,52,0.3333,-0.0545,406,-0.1096,0.0684,16,-0.3333,0,256,0.0323,-0.1899,36,-0.122,0.0286,268800,0.0105,0.1941,1100,-0.0045,-0.0638,0.0338,-0.0047,0.0031
2017-09-01,24025,"Harford, MD",276,*,290000,-0.0017,0.0379,1201,-0.0392,0.0187,56,0.0769,-0.1515,356,-0.11,-0.0111,30,0.25,0.6667,348,0.061,0.0296,1,0,-0.9957,329700,-0.0051,0.0242,1202,-0.0392,-0.1487,0.0008,0,-0.1968
2017-09-01,36065,"Oneida, NY",277,,145000,0.0183,0.0985,1066,-0.0047,-0.0474,69,0.0615,-0.1585,260,-0.1333,0.2264,2,-0.6667,-0.6667,198,-0.2266,0.0532,14,0,-0.1765,184700,-0.0065,-0.0937,1080,-0.0046,-0.0493,0.0131,0.0001,-0.0021
2017-09-01,36091,"Saratoga, NY",278,,341200,0.0098,0.0437,1715,-0.0267,-0.0392,95,0.0215,0.0106,378,0.0328,-0.0258,16,1,0.1429,318,-0.0809,0,904,-0.0055,0.0367,423200,0.0021,0.0292,2619,-0.0195,-0.0143,0.5271,0.0112,0.0386
2017-09-01,5007,"Benton, AR",279,,276600,-0.0164,0.0336,1717,0.0154,0.1348,68,0.0794,-0.0685,484,-0.097,0.0342,16,-0.2,-0.2727,446,-0.047,0.4671,916,-0.0182,-0.0255,344000,-0.0155,-0.0043,2633,0.0034,0.0734,0.5335,-0.0183,-0.0878
2017-09-01,48309,"McLennan, TX",280,*,207200,-0.0096,0.1518,666,0,0.1424,53,0.2326,0,214,-0.2517,0.0288,10,1.5,0.25,168,-0.1064,0.0769,352,-0.0538,87,272200,-0.0055,-0.0145,1018,-0.0193,0.7342,0.5285,-0.03,0.5217
2017-09-01,6007,"Butte, CA",281,,287800,0,0,745,-0.0067,-0.0802,52,0.1304,-0.2464,242,-0.1232,-0.032,6,-0.7857,-0.25,210,-0.0278,0.1932,21,-0.1923,-0.3226,361400,0.012,0.0317,766,-0.0129,-0.0892,0.0282,-0.0065,-0.0101
2017-09-01,36063,"Niagara, NY",282,,136200,-0.0435,0.0905,579,0.0212,-0.1902,54,0.0189,-0.2059,208,-0.168,-0.0545,4,-0.5,-0.5,204,0.2143,0.4167,1,0,0,173900,-0.0247,0.093,580,0.0211,-0.1899,0.0017,0,0.0003
2017-09-01,19113,"Linn, IA",283,,194900,-0.0361,0.0541,931,0.0208,-0.1869,47,0,-0.2034,352,-0.1244,-0.0688,6,-0.4,-0.25,288,0.0588,-0.0204,4,0.3333,,283000,-0.0221,0.0765,935,0.0219,-0.1834,0.0043,0.001,0.0043
2017-09-01,28049,"Hinds, MS",284,,158000,-0.0094,0.0785,1031,-0.0506,-0.1165,85,0,-0.1146,188,-0.1376,-0.1376,0,-1,-1,196,-0.1552,0.0316,130,0.2264,0.1111,217800,0.0051,0.065,1161,-0.026,-0.0958,0.1261,0.0285,0.0258
2017-09-01,24021,"Frederick, MD",285,*,359900,-0.0003,0.021,1431,0.0035,0.1945,53,0.1277,-0.1167,468,0.0541,0.2124,44,0.0476,1,344,-0.0995,-0.0652,1,0,-0.997,387300,-0.0046,0.0125,1432,0.0035,-0.0622,0.0007,0,-0.2739
2017-09-01,12109,"St. Johns, FL",286,,349900,0,-0.0191,3722,-0.0327,0.007,72,0,-0.1325,594,-0.4343,-0.2538,128,-0.1233,0.2308,808,-0.1062,0.066,1129,0.0098,0.1245,475900,0.0027,-0.0376,4851,-0.0232,0.0321,0.3033,0.0128,0.0317
2017-09-01,51710,"Norfolk city, VA",287,,214900,-0.0005,0.0488,1305,-0.0144,-0.0638,65,0.1017,0,356,-0.022,0.0788,8,-0.5556,0.3333,354,-0.0876,-0.1238,1,,,272700,-0.0148,0.0341,1306,-0.0136,-0.0631,0.0008,0.0008,0.0008
2017-09-01,41029,"Jackson, OR",288,,395000,0,0.0408,1017,-0.036,0.0099,66,0.1,0.1,320,-0.1534,-0.0643,12,0.5,-0.3333,404,-0.0776,0.3649,5,0,-0.5,572400,0.018,-0.0561,1022,-0.0358,0.0049,0.0049,0.0002,-0.005
2017-09-01,1101,"Montgomery, AL",289,,146500,-0.0101,0.0353,1610,0.1073,0.0327,93,0,-0.0313,236,-0.2436,-0.2716,10,0.25,-0.1667,228,-0.2028,-0.1799,0,-1,-1,209700,-0.0196,0.0289,1610,-0.0295,-0.0816,0,-0.141,-0.1244
2017-09-01,10005,"Sussex, DE",290,,325000,-0.0043,0.0159,3347,-0.0136,-0.177,124,0.0164,0,620,-0.0096,-0.0402,82,0.025,0.5769,574,0.2371,0.0141,145,0.0069,0.859,441700,0.0018,0.0043,3492,-0.0127,-0.1575,0.0433,0.0009,0.0241
2017-09-01,27137,"St. Louis, MN",291,,175000,-0.0223,0.03,1892,-0.0277,-0.1477,95,0.092,0,366,0.011,0.0702,4,-0.5,1,348,-0.2018,-0.089,226,-0.1374,0,268600,-0.0215,0.0537,2118,-0.0408,-0.1341,0.1195,-0.0152,0.0176
2017-09-01,42125,"Washington, PA",292,*,189900,0,-0.0211,1352,-0.0029,0.2213,74,0,-0.0133,286,0.007,0.1349,8,1,0,326,0.0252,0.0449,71,0.0143,-0.8146,271000,0.0056,-0.0414,1423,-0.0021,-0.045,0.0525,0.0009,-0.2935
2017-09-01,42069,"Lackawanna, PA",293,,152300,-0.0104,0.0511,913,-0.041,-0.1812,100,0.0989,-0.0826,170,-0.0556,-0.1414,4,1,-0.3333,184,-0.264,-0.2581,268,0.0763,0.0113,204300,-0.0168,0.0139,1181,-0.0167,-0.1442,0.2935,0.032,0.0559
2017-09-01,53073,"Whatcom, WA",294,,407500,-0.0181,0.0724,860,-0.0249,0.013,58,0.1373,-0.1594,244,-0.3807,-0.0963,14,-0.125,1.3333,290,0.0662,0.25,112,111,,526200,0.0008,0.0259,972,0.1008,0.1449,0.1302,0.1291,0.1302
2017-09-01,51550,"Chesapeake city, VA",295,,324900,0.0003,0.0848,1516,-0.035,0.004,58,0.0943,-0.0333,468,-0.0565,0.1415,30,-0.4231,0.875,340,-0.1282,0.0241,1,0,,317800,-0.0066,0.0352,1517,-0.035,0.0046,0.0007,0,0.0007
2017-09-01,5143,"Washington, AR",296,,269900,-0.026,0.149,952,0.0757,0.0673,62,-0.0462,-0.1507,346,0.1382,0.291,10,-0.1667,1.5,222,0.11,0.3875,513,-0.074,-0.1276,338400,-0.0386,0.0352,1465,0.0181,-0.0101,0.5389,-0.0871,-0.1203
2017-09-01,29099,"Jefferson, MO",297,,189900,-0.0005,0.0338,1242,-0.0182,-0.0676,78,0.0685,-0.0824,284,0.0143,-0.0596,10,0.6667,-0.2857,268,-0.1677,-0.0147,253,-0.1424,-0.1732,219800,-0.005,0.0598,1495,-0.0417,-0.0873,0.2037,-0.0295,-0.026
2017-09-01,17019,"Champaign, IL",298,,169900,0.0303,0.1334,1170,0.0095,0.0843,83,0.0921,-0.0119,228,-0.1094,-0.0256,4,-0.5,0,274,0.0224,0.181,131,-0.2514,31.75,223700,0.0205,0.1448,1301,-0.0247,0.2013,0.112,-0.039,0.1083
2017-09-01,13057,"Cherokee, GA",299,,329500,0,0.0896,2382,-0.0499,-0.0368,56,0.098,0.1429,884,-0.0556,-0.0474,118,-0.0167,-0.0167,728,-0.11,-0.0215,608,-0.1059,-0.0544,377600,0.0056,0.0592,2990,-0.0618,-0.0404,0.2552,-0.016,-0.0048
2017-09-01,23031,"York, ME",300,,338800,0.0144,0.0267,1744,-0.0141,-0.14,78,0.1304,-0.2277,464,-0.1343,0.0175,20,0,0,362,-0.0216,-0.0622,251,0.1106,0.3005,495100,0.0039,0.0419,1995,0,-0.1018,0.1439,0.0162,0.0488
2017-09-01,39155,"Trumbull, OH",301,*,93000,0.0449,0.0641,883,-0.0112,-0.1558,78,0.0685,-0.093,208,-0.1111,-0.1333,8,1,1,180,-0.2174,-0.1176,221,0.0184,,122700,0.0285,0.046,1104,-0.0054,0.0554,0.2503,0.0073,0.2503
2017-09-01,17167,"Sangamon, IL",302,,149900,-0.0132,0.0549,973,-0.0201,0.0704,71,0.1833,-0.0274,224,-0.2113,-0.0744,8,0,3,320,-0.1878,0.039,74,-0.1591,-0.075,201500,-0.0098,0.002,1047,-0.0315,0.0586,0.0761,-0.0126,-0.012
2017-09-01,48423,"Smith, TX",303,,274400,0.0355,0.098,1373,-0.0452,0.1135,68,0.0968,-0.0145,294,-0.25,-0.0392,8,0,-0.2,254,-0.2485,-0.0451,228,-0.1556,-0.1799,385400,0.0288,0.1018,1601,-0.0626,0.0596,0.1661,-0.0217,-0.0594
2017-09-01,4015,"Mohave, AZ",304,,249900,-0.0099,0.0648,1312,0.0339,-0.168,77,-0.0375,-0.2667,382,0.1302,0.073,38,0,1.375,288,0.0588,-0.0336,87,-0.1122,-0.1635,307700,-0.0039,0.0592,1399,0.0234,-0.1678,0.0663,-0.0109,0.0004
2017-09-01,1003,"Baldwin, AL",305,,325000,0.0009,0.0321,3362,0.0042,-0.0021,94,0.0108,-0.0874,698,-0.1318,0.1443,90,-0.1176,-0.3077,604,0.0203,0.0203,0,,,455200,0.0472,0.0851,3362,0.0042,-0.0021,0,0,0
2017-09-01,49057,"Weber, UT",306,,297100,-0.049,0.1889,849,-0.0024,-0.0385,39,0,-0.0714,388,-0.1849,-0.1454,26,-0.1875,0.625,356,0.0349,0.0723,595,-0.0388,-0.156,349500,-0.0248,0.0777,1444,-0.0177,-0.0907,0.7008,-0.0266,-0.0976
2017-09-01,53077,"Yakima, WA",307,,229700,0.0209,0.0699,726,0.0211,-0.0763,51,0.1087,-0.15,230,-0.0336,0.1616,8,0.3333,3,106,-0.274,0.1042,17,16,,277400,0.0328,0.1114,743,0.0435,-0.0547,0.0234,0.022,0.0234
2017-09-01,54039,"Kanawha, WV",308,,151500,0.0107,0.0434,1090,-0.0091,-0.0302,83,0.0247,-0.0674,232,-0.0169,0.0545,4,,0,248,-0.0313,0.0508,263,-0.0187,-0.0772,226600,-0.007,0.0143,1353,-0.011,-0.0397,0.2413,-0.0024,-0.0123
2017-09-01,37071,"Gaston, NC",309,*,223200,-0.0291,0.2065,594,-0.0571,-0.2481,63,0.0328,-0.125,258,0.0661,-0.0979,16,0,-0.2727,158,-0.1124,-0.092,420,0.0797,-0.0024,264800,-0.0097,0.1079,1014,-0.0049,-0.1627,0.7071,0.0896,0.1742
2017-09-01,12091,"Okaloosa, FL",310,,299400,0.0153,0.0407,1660,-0.0101,-0.1875,99,0.0313,-0.0748,370,-0.1704,-0.0561,42,0.1667,0,332,-0.2207,-0.1863,0,,,471700,0.0103,0.0353,1660,-0.0101,-0.1875,0,0,0
2017-09-01,39165,"Warren, OH",311,,312500,0.0084,0.1578,1207,-0.0243,-0.2283,55,0.1702,-0.1538,392,-0.0926,-0.0392,8,-0.2,-0.3333,414,-0.0548,0.2176,602,-0.0781,0.0731,390300,-0.0038,0.129,1809,-0.0429,-0.1487,0.4988,-0.0291,0.1401
2017-09-01,36007,"Broome, NY",312,,125000,-0.0347,0.0417,953,-0.046,-0.1551,80,0.1111,-0.1111,180,-0.3233,0.0112,2,-0.6667,-0.8333,262,-0.0438,0.0155,306,-0.0161,-0.0192,156600,-0.0089,0.009,1259,-0.0389,-0.1257,0.3211,0.0098,0.0445
2017-09-01,1125,"Tuscaloosa, AL",313,,199100,-0.0015,0.0727,1044,-0.0188,-0.1944,92,0.122,-0.098,214,-0.1641,-0.0531,10,-0.4444,-0.1667,168,-0.0118,-0.1429,0,,,285700,0.0255,0.1074,1044,-0.0188,-0.1944,0,0,0
2017-09-01,1117,"Shelby, AL",314,,274900,-0.0136,0.0397,1675,-0.0312,-0.0648,67,-0.0147,-0.1625,350,-0.2222,-0.0541,36,0.0588,-0.3077,284,0.0365,0.0071,0,-1,-1,358600,-0.043,0.0616,1675,-0.0318,-0.0663,0,-0.0006,-0.0017
2017-09-01,12015,"Charlotte, FL",315,,265300,0.0122,0.0625,1782,-0.0214,-0.1437,97,-0.0202,0.1023,316,-0.3009,-0.319,28,-0.3333,-0.2632,204,-0.3419,-0.3289,704,-0.0512,0.311,339000,-0.0029,0.046,2486,-0.03,-0.0504,0.3951,-0.0124,0.137
2017-09-01,48041,"Brazos, TX",316,*,319900,-0.0037,0.0237,1003,-0.005,0.3572,67,0.1356,0.0308,252,-0.2025,0.125,10,0.6667,0.25,190,-0.1667,0.6102,230,-0.2069,3.8936,398500,-0.0062,-0.0632,1233,-0.0501,0.5687,0.2293,-0.0584,0.1657
2017-09-01,13215,"Muscogee, GA",317,,144500,0.0329,0.0329,991,-0.0517,-0.2383,102,0.02,0.0968,198,-0.1391,0.0102,10,-0.1667,0.6667,194,0.2436,-0.1709,8,0,0.1429,189500,0.0384,0.0718,999,-0.0513,-0.2362,0.0081,0.0004,0.0027
2017-09-01,6047,"Merced, CA",318,,295000,0.0297,0.0967,722,-0.0082,0.0256,46,-0.0213,-0.193,310,-0.0774,0.069,10,-0.1667,0.6667,78,-0.1702,0.5,274,-0.0214,-0.0927,347300,0.0266,0.0846,996,-0.0119,-0.0099,0.3795,-0.0051,-0.0495
2017-09-01,35013,"Dona Ana, NM",319,,211000,0.0096,0.0566,1011,-0.039,-0.0949,88,-0.0222,-0.102,250,-0.0157,0.0965,10,-0.1667,0.25,144,-0.0886,0,175,0.0736,0.2963,259700,0.0023,0.0012,1186,-0.0239,-0.0527,0.1731,0.0182,0.0522
2017-09-01,13245,"Richmond, GA",320,,122500,-0.0161,0.1146,567,-0.019,-0.274,81,0,-0.0795,182,0.046,0.0341,10,-0.2857,0,92,-0.1154,-0.2459,1,0,,178900,0.0096,0.1373,568,-0.019,-0.2727,0.0018,0,0.0018
2017-09-01,28047,"Harrison, MS",321,,188700,-0.0026,0.11,1174,-0.0042,-0.1656,94,0.033,-0.1215,266,0.0391,0.0391,8,-0.2,-0.6,254,-0.0522,-0.1645,246,-0.0682,0.4731,261500,0.0073,0.0112,1420,-0.0159,-0.0978,0.2095,-0.0144,0.0908
2017-09-01,39025,"Clermont, OH",322,,270000,-0.0146,0.1255,679,-0.0145,-0.1945,45,0.0976,-0.1346,312,-0.0429,-0.025,6,0,-0.25,234,-0.0168,0.0174,531,-0.0845,-0.0749,328500,-0.0096,0.1072,1210,-0.0465,-0.1461,0.782,-0.0598,0.1011
2017-09-01,26145,"Saginaw, MI",323,,114900,-0.0271,0.0522,872,0.0211,-0.2324,55,0.0185,-0.1912,260,-0.2262,-0.0076,4,-0.3333,-0.3333,232,-0.0085,-0.1533,9,-0.1818,3.5,150500,0.0224,0.0401,881,0.0185,-0.2258,0.0103,-0.0026,0.0086
2017-09-01,22019,"Calcasieu, LA",324,,239900,-0.0079,0.0209,943,-0.0338,0.4223,93,0.2078,0,148,-0.2128,36,4,-0.7143,,228,-0.1493,113,0,,,303400,-0.0229,0.1118,943,-0.0338,0.4223,0,0,0
2017-09-01,45007,"Anderson, SC",325,,209900,0.0371,0.1533,1221,-0.0255,-0.1371,72,0.0746,-0.1325,250,-0.2138,-0.0079,32,0.6,2.2,160,-0.2079,-0.2308,48,-0.2258,,262300,0.005,0.0509,1269,-0.035,-0.1032,0.0393,-0.0102,0.0393
2017-09-01,45015,"Berkeley, SC",326,,245000,0,0.0899,1141,-0.0371,0.0506,76,0.0704,0.1515,250,-0.1197,0.0504,24,-0.2941,-0.4545,220,-0.0833,0.3095,2,0,1,376200,0.0287,0.117,1143,-0.0371,0.0515,0.0018,0.0001,0.0008
2017-09-01,55101,"Racine, WI",327,,218200,0.0415,0.1801,966,0.001,-0.1534,54,0.08,-0.129,270,-0.0625,0.0227,2,-0.5,0,216,-0.1,-0.0092,0,-1,-1,269600,0.0162,0.1018,966,-0.001,-0.1556,0,-0.0021,-0.0026
2017-09-01,17143,"Peoria, IL",328,,143900,-0.031,0.0828,1620,-0.0264,0.0931,83,0.0375,0,300,-0.1892,-0.0323,8,0.3333,3,528,-0.0865,0.1139,244,0.0167,0.0749,196100,-0.0219,0.0337,1864,-0.021,0.0907,0.1506,0.0064,-0.0026
2017-09-01,18163,"Vanderburgh, IN",329,,119900,-0.0354,0.4551,721,0.0126,-0.1457,71,0.0597,-0.0533,214,-0.1371,-0.1008,12,2,2,252,0.2353,0.26,7,2.5,-0.3,188200,0.0234,0.3357,728,0.0196,-0.1475,0.0097,0.0069,-0.0021
